product_type,Stream,attributes,Key_count
INSECT_REPELLENT,Customer_Search,safety_warning,3
INSECT_REPELLENT,Customer_Search,scent,4
INSECT_REPELLENT,Customer_Search,sleeve,1
INSECT_REPELLENT,Customer_Search,sub-category,1
INSECT_REPELLENT,Customer_Search,target_audience,1
INSECT_REPELLENT,Customer_Search,target_pest,3
INSECT_REPELLENT,Customer_Search,unit_count,1
INSECT_REPELLENT,FAQ,directions,12
INSECT_REPELLENT,FAQ,ingredients,3
INSECT_REPELLENT,FAQ,number_of_items,1
INSECT_REPELLENT,FAQ,safety_warning,15
INSTALLATION_SERVICES,Customer_Search, 1.5 ton,1
INSTALLATION_SERVICES,Customer_Search, Offers,1
INSTALLATION_SERVICES,Customer_Search, Portable,1
INSTALLATION_SERVICES,Customer_Search, Split,1
INSTALLATION_SERVICES,Customer_Search, ac,1
INSTALLATION_SERVICES,Customer_Search, etc.),1
INSTALLATION_SERVICES,Customer_Search, installation,1
INSTALLATION_SERVICES,Customer_Search, puche,1
INSTALLATION_SERVICES,Customer_Search,1.5 ton,1
INSTALLATION_SERVICES,Customer_Search,AC Power Saver,1
INSTALLATION_SERVICES,Customer_Search,AC Servicing,2
INSTALLATION_SERVICES,Customer_Search,AC Type,1
INSTALLATION_SERVICES,Customer_Search,AC servicing,1
INSTALLATION_SERVICES,Customer_Search,Air Conditioner Installation,1
INSTALLATION_SERVICES,Customer_Search,Air Conditioner Installation Kit,1
INSTALLATION_SERVICES,Customer_Search,Air Conditioner Service,1
INSTALLATION_SERVICES,Customer_Search,Air Conditioner Type,1
INSTALLATION_SERVICES,Customer_Search,Air Conditioner Type (Window,1
INSTALLATION_SERVICES,Customer_Search,Air Conditioning Accessories,1
INSTALLATION_SERVICES,Customer_Search,Air Conditioning Type,1
INSTALLATION_SERVICES,Customer_Search,Brand,3
INSTALLATION_SERVICES,Customer_Search,Capacity,3
INSTALLATION_SERVICES,Customer_Search,Cooling Capacity,3
INSTALLATION_SERVICES,Customer_Search,Discount,1
INSTALLATION_SERVICES,Customer_Search,Energy Efficiency,4
INSTALLATION_SERVICES,Customer_Search,Energy Efficiency Rating,1
INSTALLATION_SERVICES,Customer_Search,Energy Star Rating,1
INSTALLATION_SERVICES,Customer_Search,Heat Protection,1
INSTALLATION_SERVICES,Customer_Search,Installation Services,1
INSTALLATION_SERVICES,Customer_Search,Material,2
INSTALLATION_SERVICES,Customer_Search,Power Rating,1
INSTALLATION_SERVICES,Customer_Search,Product Category,1
INSTALLATION_SERVICES,Customer_Search,Service Type,6
INSTALLATION_SERVICES,Customer_Search,Services,1
INSTALLATION_SERVICES,Customer_Search,Servicing,1
INSTALLATION_SERVICES,Customer_Search,Tonnage,1
INSTALLATION_SERVICES,Customer_Search,Type,1
INSTALLATION_SERVICES,Customer_Search,VRV,1
INSTALLATION_SERVICES,Customer_Search,Window AC Type,1
INSTALLATION_SERVICES,Customer_Search,a,1
INSTALLATION_SERVICES,Customer_Search,ac,5
INSTALLATION_SERVICES,Customer_Search,ac power,1
INSTALLATION_SERVICES,Customer_Search,ac service,1
INSTALLATION_SERVICES,Customer_Search,air conditioner,1
INSTALLATION_SERVICES,Customer_Search,amazon.com,1
INSTALLATION_SERVICES,Customer_Search,amazon_installation,1
INSTALLATION_SERVICES,Customer_Search,bees,1
INSTALLATION_SERVICES,Customer_Search,brush,1
INSTALLATION_SERVICES,Customer_Search,capacity,3
INSTALLATION_SERVICES,Customer_Search,door setup,1
INSTALLATION_SERVICES,Customer_Search,e,1
INSTALLATION_SERVICES,Customer_Search,fin,1
INSTALLATION_SERVICES,Customer_Search,g,1
INSTALLATION_SERVICES,Customer_Search,home services,1
INSTALLATION_SERVICES,Customer_Search,installation,2
INSTALLATION_SERVICES,Customer_Search,marq,1
INSTALLATION_SERVICES,Customer_Search,micro,1
INSTALLATION_SERVICES,Customer_Search,o,1
INSTALLATION_SERVICES,Customer_Search,outlet,1
INSTALLATION_SERVICES,Customer_Search,power saver,2
INSTALLATION_SERVICES,Customer_Search,self-cleaning,1
INSTALLATION_SERVICES,Customer_Search,service,4
INSTALLATION_SERVICES,Customer_Search,services,2
INSTALLATION_SERVICES,Customer_Search,size,1
INSTALLATION_SERVICES,Customer_Search,smallest,1
INSTALLATION_SERVICES,Customer_Search,split,1
INSTALLATION_SERVICES,Customer_Search,split ac,1
INSTALLATION_SERVICES,Customer_Search,straightener,1
INSTALLATION_SERVICES,Customer_Search,ton,1
INSTALLATION_SERVICES,Customer_Search,urban,1
INSTALLATION_SERVICES,Customer_Search,urban company,2
INSTALLATION_SERVICES,Customer_Search,weight,2
INSTALLATION_SERVICES,Customer_Search,window ac,3
LAUNDRY_DETERGENT,Customer_Search, Product line,1
LAUNDRY_DETERGENT,Customer_Search, Washing Cycle,1
LAUNDRY_DETERGENT,Customer_Search, Washing Load Capacity,1
LAUNDRY_DETERGENT,Customer_Search, form,1
LAUNDRY_DETERGENT,Customer_Search, formulation_type,2
LAUNDRY_DETERGENT,Customer_Search, item_form,4
LAUNDRY_DETERGENT,Customer_Search, load_type,1
LAUNDRY_DETERGENT,Customer_Search, material_feature,1
LAUNDRY_DETERGENT,Customer_Search, material_type_free,1
LAUNDRY_DETERGENT,Customer_Search, pack_type,1
LAUNDRY_DETERGENT,Customer_Search, product_type,1
LAUNDRY_DETERGENT,Customer_Search, type,1
LAUNDRY_DETERGENT,Customer_Search,Product Type,1
LAUNDRY_DETERGENT,Customer_Search,Washing machine type,1
LAUNDRY_DETERGENT,Customer_Search,brand,19
LAUNDRY_DETERGENT,Customer_Search,detergent_type,2
LAUNDRY_DETERGENT,Customer_Search,formulation_type,17
LAUNDRY_DETERGENT,Customer_Search,item_form,8
LAUNDRY_DETERGENT,Customer_Search,liquid,1
LAUNDRY_DETERGENT,Customer_Search,material_feature,3
LAUNDRY_DETERGENT,Customer_Search,material_type_free,3
LAUNDRY_DETERGENT,Customer_Search,number_of_items,3
LAUNDRY_DETERGENT,Customer_Search,product_line,5
LAUNDRY_DETERGENT,Customer_Search,product_name,1
LAUNDRY_DETERGENT,Customer_Search,product_type,8
LAUNDRY_DETERGENT,Customer_Search,scent,2
LAUNDRY_DETERGENT,Customer_Search,specific_uses_for_product,2
LAUNDRY_DETERGENT,Customer_Search,type_of_detergent,1
LAUNDRY_DETERGENT,Customer_Search,type_of_wash,1
LAUNDRY_DETERGENT,Customer_Search,usage_type,1
LAUNDRY_DETERGENT,Customer_Search,wash_type,1
LAUNDRY_DETERGENT,Customer_Search,washing_machine_compatibility,1
LAUNDRY_DETERGENT,Customer_Search,washing_type,1
LAUNDRY_DETERGENT,DPMO,brand,1
LAUNDRY_DETERGENT,FAQ, formulation_type,3
LAUNDRY_DETERGENT,FAQ, item_form,1
LAUNDRY_DETERGENT,FAQ, material_feature,1
LAUNDRY_DETERGENT,FAQ, specific_uses_for_product,2
LAUNDRY_DETERGENT,FAQ, unit_count,1
LAUNDRY_DETERGENT,FAQ,allergen_information,3
LAUNDRY_DETERGENT,FAQ,brand,7
LAUNDRY_DETERGENT,FAQ,formulation_type,2
LAUNDRY_DETERGENT,FAQ,material_feature,3
LAUNDRY_DETERGENT,FAQ,material_type_free,1
LAUNDRY_DETERGENT,FAQ,number_of_items,3
LAUNDRY_DETERGENT,FAQ,scent,2
LAUNDRY_DETERGENT,FAQ,specific_uses_for_product,30
LAUNDRY_DETERGENT,FAQ,unit_count,1
LIGHT_BULB,Customer_Search, app control,1
LIGHT_BULB,Customer_Search, brightness,2
LIGHT_BULB,Customer_Search, bulb_base,5
LIGHT_BULB,Customer_Search, bulb_shape_size,6
LIGHT_BULB,Customer_Search, color_temperature,5
LIGHT_BULB,Customer_Search, connectivity_technology,2
LIGHT_BULB,Customer_Search, incandescent_equivalent_wattage,3
LIGHT_BULB,Customer_Search, indoor_outdoor_usage,4
LIGHT_BULB,Customer_Search, light_color,5
LIGHT_BULB,Customer_Search, light_source_type,1
LIGHT_BULB,Customer_Search, light_type,9
LIGHT_BULB,Customer_Search, lighting_mode,1
LIGHT_BULB,Customer_Search, material,1
LIGHT_BULB,Customer_Search, model_name,3
LIGHT_BULB,Customer_Search, motion_sensor,1
LIGHT_BULB,Customer_Search, outdoor_usage,1
LIGHT_BULB,Customer_Search, power_source_type,10
LIGHT_BULB,Customer_Search, rechargeable,1
LIGHT_BULB,Customer_Search, smart_home_compatibility,1
LIGHT_BULB,Customer_Search, special_feature,3
LIGHT_BULB,Customer_Search, specific_uses_for_product,3
LIGHT_BULB,Customer_Search, voice control,1
LIGHT_BULB,Customer_Search, voltage,3
LIGHT_BULB,Customer_Search, wattage,8
LIGHT_BULB,Customer_Search, wireless_connectivity,1
LIGHT_BULB,Customer_Search,application_scenario,1
LIGHT_BULB,Customer_Search,battery,1
LIGHT_BULB,Customer_Search,battery_backup,2
LIGHT_BULB,Customer_Search,brand,13
LIGHT_BULB,Customer_Search,brightness,1
LIGHT_BULB,Customer_Search,bulb_base,5
LIGHT_BULB,Customer_Search,bulb_shape_size,4
LIGHT_BULB,Customer_Search,bulb_type,2
LIGHT_BULB,Customer_Search,category,1
LIGHT_BULB,Customer_Search,charging indicator,1
LIGHT_BULB,Customer_Search,color_temperature,2
LIGHT_BULB,Customer_Search,connectivity_technology,3
LIGHT_BULB,Customer_Search,controller_type,1
LIGHT_BULB,Customer_Search,emergency_light,1
LIGHT_BULB,Customer_Search,illumination_source,1
LIGHT_BULB,Customer_Search,incandescent_equivalent_wattage,7
LIGHT_BULB,Customer_Search,indoor_outdoor_usage,2
LIGHT_BULB,Customer_Search,light_color,3
LIGHT_BULB,Customer_Search,light_connectivity_type,1
LIGHT_BULB,Customer_Search,light_form,1
LIGHT_BULB,Customer_Search,light_source_type,1
LIGHT_BULB,Customer_Search,light_technology,1
LIGHT_BULB,Customer_Search,light_type,17
LIGHT_BULB,Customer_Search,lighting_type,1
LIGHT_BULB,Customer_Search,model_name,1
LIGHT_BULB,Customer_Search,motion_sensor,1
LIGHT_BULB,Customer_Search,motion_sensor_enabled,1
LIGHT_BULB,Customer_Search,payment_method,1
LIGHT_BULB,Customer_Search,power_backup,1
LIGHT_BULB,Customer_Search,power_consumption,1
LIGHT_BULB,Customer_Search,power_source,3
LIGHT_BULB,Customer_Search,power_source_type,17
LIGHT_BULB,Customer_Search,rechargeable,3
LIGHT_BULB,Customer_Search,sensor_type,1
LIGHT_BULB,Customer_Search,smart home integration,1
LIGHT_BULB,Customer_Search,smart_home_compatibility,1
LIGHT_BULB,Customer_Search,special_feature,7
LIGHT_BULB,Customer_Search,specific_uses_for_product,5
LIGHT_BULB,Customer_Search,voltage,1
LIGHT_BULB,Customer_Search,wattage,8
LIGHT_BULB,FAQ,brightness,7
LIGHT_BULB,FAQ,bulb_shape_size,3
LIGHT_BULB,FAQ,color_temperature,2
LIGHT_BULB,FAQ,connectivity_technology,1
LIGHT_BULB,FAQ,indoor_outdoor_usage,2
LIGHT_BULB,FAQ,number_of_items,1
LIGHT_BULB,FAQ,power_source_type,4
LIGHT_BULB,FAQ,special_feature,3
LIGHT_BULB,FAQ,specific_uses_for_product,1
LIGHT_BULB,FAQ,wattage,3
MASSAGER,Customer_Search, Face Roller Type,1
MASSAGER,Customer_Search, Percussion Type,1
MASSAGER,Customer_Search, body_part_focus,1
MASSAGER,Customer_Search, color,3
MASSAGER,Customer_Search, facial skin treatment tool,1
MASSAGER,Customer_Search, intensity_levels,1
MASSAGER,Customer_Search, item_length_width_height,1
MASSAGER,Customer_Search, item_weight,2
MASSAGER,Customer_Search, massage_mechanism,1
MASSAGER,Customer_Search, massage_technique,1
MASSAGER,Customer_Search, massager_form,6
MASSAGER,Customer_Search, massager_type,1
MASSAGER,Customer_Search, massaging_area,1
MASSAGER,Customer_Search, material,2
MASSAGER,Customer_Search, power_source_type,3
MASSAGER,Customer_Search, product_use,1
MASSAGER,Customer_Search, purpose=glowing skin,1
MASSAGER,Customer_Search, special_feature,4
MASSAGER,Customer_Search, specific_uses_for_product,2
MASSAGER,Customer_Search, target_area,1
MASSAGER,Customer_Search, target_hair_type,1
MASSAGER,Customer_Search, target_use,1
MASSAGER,Customer_Search, target_use_body_part,8
MASSAGER,Customer_Search,Product Category,2
MASSAGER,Customer_Search,Product Type,1
MASSAGER,Customer_Search,brand,16
MASSAGER,Customer_Search,color,4
MASSAGER,Customer_Search,cooling_feature,1
MASSAGER,Customer_Search,gua sha tool,1
MASSAGER,Customer_Search,item_length_width_height,2
MASSAGER,Customer_Search,item_weight,1
MASSAGER,Customer_Search,massage_mode,1
MASSAGER,Customer_Search,massage_technique,1
MASSAGER,Customer_Search,massager type,1
MASSAGER,Customer_Search,massager_form,19
MASSAGER,Customer_Search,massager_target_area,1
MASSAGER,Customer_Search,massager_type,2
MASSAGER,Customer_Search,material,2
MASSAGER,Customer_Search,occasion,1
MASSAGER,Customer_Search,power_source_type,3
MASSAGER,Customer_Search,product_category,1
MASSAGER,Customer_Search,product_function,1
MASSAGER,Customer_Search,product_purpose,1
MASSAGER,Customer_Search,product_type,3
MASSAGER,Customer_Search,recipient,1
MASSAGER,Customer_Search,special_feature,15
MASSAGER,Customer_Search,specific_uses_for_product,5
MASSAGER,Customer_Search,target_area,3
MASSAGER,Customer_Search,target_use_body_part,13
MASSAGER,Customer_Search,target_use_body_part=face,1
MASSAGER,Customer_Search,target_use_body_part=legs,1
MASSAGER,Customer_Search,tool_type,1
MASSAGER,DPMO,brand,2
MASSAGER,FAQ,item_length_width_height,4
MASSAGER,FAQ,power_source_type,9
MASSAGER,FAQ,special_feature,6
MASSAGER,FAQ,specific_uses_for_product,8
MOBILE_APPLICATION,Customer_Search,Travel Category,1
MOBILE_APPLICATION,Customer_Search,flight,1
MOBILE_APPLICATION,FAQ,250mg,1
MOBILE_APPLICATION,FAQ,500mg,1
MOBILE_APPLICATION,FAQ,Aspect Ratio,1
MOBILE_APPLICATION,FAQ,Kaspersky Internet Security,1
MOBILE_APPLICATION,FAQ,TV Series Range,1
NON_RIDING_TOY_VEHICLE,Customer_Search, age_range_description,9
NON_RIDING_TOY_VEHICLE,Customer_Search, brand,2
NON_RIDING_TOY_VEHICLE,Customer_Search, color,2
NON_RIDING_TOY_VEHICLE,Customer_Search, driving_mode,1
NON_RIDING_TOY_VEHICLE,Customer_Search, flight_time,1
NON_RIDING_TOY_VEHICLE,Customer_Search, material,1
NON_RIDING_TOY_VEHICLE,Customer_Search, model_name,3
NON_RIDING_TOY_VEHICLE,Customer_Search, operation_mode,1
NON_RIDING_TOY_VEHICLE,Customer_Search, power_source_type,2
NON_RIDING_TOY_VEHICLE,Customer_Search, product_line,1
NON_RIDING_TOY_VEHICLE,Customer_Search, scale_name,2
NON_RIDING_TOY_VEHICLE,Customer_Search, special_feature,3
NON_RIDING_TOY_VEHICLE,Customer_Search, speed_range,1
NON_RIDING_TOY_VEHICLE,Customer_Search, subject_character,4
NON_RIDING_TOY_VEHICLE,Customer_Search, terrain_type,1
NON_RIDING_TOY_VEHICLE,Customer_Search, theme,2
NON_RIDING_TOY_VEHICLE,Customer_Search, toy_type,1
NON_RIDING_TOY_VEHICLE,Customer_Search, toy_vehicle_category,1
NON_RIDING_TOY_VEHICLE,Customer_Search, toy_vehicle_form,12
NON_RIDING_TOY_VEHICLE,Customer_Search, toy_vehicle_type,1
NON_RIDING_TOY_VEHICLE,Customer_Search, vehicle_type,2
NON_RIDING_TOY_VEHICLE,Customer_Search,Toy brand,1
NON_RIDING_TOY_VEHICLE,Customer_Search,age_range,2
NON_RIDING_TOY_VEHICLE,Customer_Search,age_range_description,9
NON_RIDING_TOY_VEHICLE,Customer_Search,brand,23
NON_RIDING_TOY_VEHICLE,Customer_Search,category,1
NON_RIDING_TOY_VEHICLE,Customer_Search,color,2
NON_RIDING_TOY_VEHICLE,Customer_Search,gender,1
NON_RIDING_TOY_VEHICLE,Customer_Search,helicopter,1
NON_RIDING_TOY_VEHICLE,Customer_Search,manufacturer,2
NON_RIDING_TOY_VEHICLE,Customer_Search,material,4
NON_RIDING_TOY_VEHICLE,Customer_Search,material_type,1
NON_RIDING_TOY_VEHICLE,Customer_Search,model_name,5
NON_RIDING_TOY_VEHICLE,Customer_Search,operation_mode,1
NON_RIDING_TOY_VEHICLE,Customer_Search,power_source_type,6
NON_RIDING_TOY_VEHICLE,Customer_Search,product_type,2
NON_RIDING_TOY_VEHICLE,Customer_Search,remote control,1
NON_RIDING_TOY_VEHICLE,Customer_Search,remote_control,2
NON_RIDING_TOY_VEHICLE,Customer_Search,remote_control_range,1
NON_RIDING_TOY_VEHICLE,Customer_Search,remote_control_type,5
NON_RIDING_TOY_VEHICLE,Customer_Search,scale_name,1
NON_RIDING_TOY_VEHICLE,Customer_Search,subject_character,5
NON_RIDING_TOY_VEHICLE,Customer_Search,target_audience,1
NON_RIDING_TOY_VEHICLE,Customer_Search,theme,2
NON_RIDING_TOY_VEHICLE,Customer_Search,toy_brand,1
NON_RIDING_TOY_VEHICLE,Customer_Search,toy_car_type,1
NON_RIDING_TOY_VEHICLE,Customer_Search,toy_category,4
NON_RIDING_TOY_VEHICLE,Customer_Search,toy_line,1
NON_RIDING_TOY_VEHICLE,Customer_Search,toy_type,3
NON_RIDING_TOY_VEHICLE,Customer_Search,toy_vehicle_form,39
NON_RIDING_TOY_VEHICLE,Customer_Search,toy_vehicle_model,1
NON_RIDING_TOY_VEHICLE,Customer_Search,toy_vehicle_type,17
NON_RIDING_TOY_VEHICLE,Customer_Search,travel_service,1
NON_RIDING_TOY_VEHICLE,Customer_Search,type_of_toy,1
NON_RIDING_TOY_VEHICLE,Customer_Search,vehicle_type,4
NON_RIDING_TOY_VEHICLE,DPMO, material,1
NON_RIDING_TOY_VEHICLE,DPMO,brand,1
NON_RIDING_TOY_VEHICLE,FAQ,age_range_description,1
NON_RIDING_TOY_VEHICLE,FAQ,batteries_included,3
NON_RIDING_TOY_VEHICLE,FAQ,color,1
NON_RIDING_TOY_VEHICLE,FAQ,material,1
NON_RIDING_TOY_VEHICLE,FAQ,operation_mode,14
NON_RIDING_TOY_VEHICLE,FAQ,power_source_type,3
NON_RIDING_TOY_VEHICLE,FAQ,special_feature,6
NON_RIDING_TOY_VEHICLE,FAQ,toy_vehicle_form,1
NUTRITIONAL_SUPPLEMENT,Customer_Search, Supplement Type,1
NUTRITIONAL_SUPPLEMENT,Customer_Search, dietary_supplement_form,1
NUTRITIONAL_SUPPLEMENT,Customer_Search, flavor,2
NUTRITIONAL_SUPPLEMENT,Customer_Search, form,1
NUTRITIONAL_SUPPLEMENT,Customer_Search, item_form,4
NUTRITIONAL_SUPPLEMENT,Customer_Search, item_weight,2
NUTRITIONAL_SUPPLEMENT,Customer_Search, primary_supplement_type,8
NUTRITIONAL_SUPPLEMENT,Customer_Search, product_benefit,3
NUTRITIONAL_SUPPLEMENT,Customer_Search, product_benefits,1
NUTRITIONAL_SUPPLEMENT,Customer_Search, supplement_type,1
NUTRITIONAL_SUPPLEMENT,Customer_Search, target_gender,7
NUTRITIONAL_SUPPLEMENT,Customer_Search,Brand,1
NUTRITIONAL_SUPPLEMENT,Customer_Search,Supplement Form,1
NUTRITIONAL_SUPPLEMENT,Customer_Search,age_group,1
NUTRITIONAL_SUPPLEMENT,Customer_Search,age_range_description,1
NUTRITIONAL_SUPPLEMENT,Customer_Search,amino_acid,1
NUTRITIONAL_SUPPLEMENT,Customer_Search,amino_acids_type,1
NUTRITIONAL_SUPPLEMENT,Customer_Search,antioxidant,1
NUTRITIONAL_SUPPLEMENT,Customer_Search,brand,30
NUTRITIONAL_SUPPLEMENT,Customer_Search,capsule_type,1
NUTRITIONAL_SUPPLEMENT,Customer_Search,category,2
NUTRITIONAL_SUPPLEMENT,Customer_Search,container_type,2
NUTRITIONAL_SUPPLEMENT,Customer_Search,diet_type,2
NUTRITIONAL_SUPPLEMENT,Customer_Search,dietary_supplement_ingredient,1
NUTRITIONAL_SUPPLEMENT,Customer_Search,electrolyte_supplement,1
NUTRITIONAL_SUPPLEMENT,Customer_Search,energy_drink,1
NUTRITIONAL_SUPPLEMENT,Customer_Search,flavor,4
NUTRITIONAL_SUPPLEMENT,Customer_Search,gender,4
NUTRITIONAL_SUPPLEMENT,Customer_Search,ingredient,3
NUTRITIONAL_SUPPLEMENT,Customer_Search,ingredient_type,1
NUTRITIONAL_SUPPLEMENT,Customer_Search,item_form,7
NUTRITIONAL_SUPPLEMENT,Customer_Search,item_type,1
NUTRITIONAL_SUPPLEMENT,Customer_Search,item_weight,6
NUTRITIONAL_SUPPLEMENT,Customer_Search,key_ingredient,1
NUTRITIONAL_SUPPLEMENT,Customer_Search,net_quantity,1
NUTRITIONAL_SUPPLEMENT,Customer_Search,number_of_items,1
NUTRITIONAL_SUPPLEMENT,Customer_Search,nutrition_supplement_type,1
NUTRITIONAL_SUPPLEMENT,Customer_Search,primary_supplement_type,42
NUTRITIONAL_SUPPLEMENT,Customer_Search,product_benefit,11
NUTRITIONAL_SUPPLEMENT,Customer_Search,product_category,2
NUTRITIONAL_SUPPLEMENT,Customer_Search,product_form,1
NUTRITIONAL_SUPPLEMENT,Customer_Search,product_line,2
NUTRITIONAL_SUPPLEMENT,Customer_Search,product_name,1
NUTRITIONAL_SUPPLEMENT,Customer_Search,product_purpose,1
NUTRITIONAL_SUPPLEMENT,Customer_Search,product_type,15
NUTRITIONAL_SUPPLEMENT,Customer_Search,sleep_aid_type,1
NUTRITIONAL_SUPPLEMENT,Customer_Search,special_ingredients,6
NUTRITIONAL_SUPPLEMENT,Customer_Search,supplement_category,1
NUTRITIONAL_SUPPLEMENT,Customer_Search,supplement_form,1
NUTRITIONAL_SUPPLEMENT,Customer_Search,supplement_type,11
NUTRITIONAL_SUPPLEMENT,Customer_Search,target_audience,8
NUTRITIONAL_SUPPLEMENT,Customer_Search,target_customer,1
NUTRITIONAL_SUPPLEMENT,Customer_Search,target_gender,6
NUTRITIONAL_SUPPLEMENT,FAQ,diet_type,3
NUTRITIONAL_SUPPLEMENT,FAQ,serving_recommendation,10
NUT_AND_SEED,Customer_Search, category,1
NUT_AND_SEED,Customer_Search, ingredient_type,1
NUT_AND_SEED,Customer_Search, ingredients,1
NUT_AND_SEED,Customer_Search, item_form,1
NUT_AND_SEED,Customer_Search, item_quantity,1
NUT_AND_SEED,Customer_Search, item_weight,3
NUT_AND_SEED,Customer_Search, quantity,1
NUT_AND_SEED,Customer_Search, weight,1
NUT_AND_SEED,Customer_Search,brand,9
NUT_AND_SEED,Customer_Search,flavor,3
NUT_AND_SEED,Customer_Search,ingredient,1
NUT_AND_SEED,Customer_Search,ingredient_type,1
NUT_AND_SEED,Customer_Search,ingredients,11
NUT_AND_SEED,Customer_Search,item_form,4
NUT_AND_SEED,Customer_Search,item_quantity,1
NUT_AND_SEED,Customer_Search,item_weight,6
NUT_AND_SEED,Customer_Search,nut_type,6
NUT_AND_SEED,Customer_Search,origin,1
NUT_AND_SEED,Customer_Search,pack_size,3
NUT_AND_SEED,Customer_Search,product_category,1
NUT_AND_SEED,Customer_Search,product_type,2
NUT_AND_SEED,Customer_Search,seed_type,4
NUT_AND_SEED,Customer_Search,type,2
NUT_AND_SEED,Customer_Search,variety,1
NUT_AND_SEED,Customer_Search,weight_unit,1
NUT_AND_SEED,DPMO,brand,1
NUT_AND_SEED,FAQ,allergen_information,2
NUT_AND_SEED,FAQ,directions,2
NUT_AND_SEED,FAQ,flavor,4
NUT_AND_SEED,FAQ,ingredients,1
NUT_AND_SEED,FAQ,item_form,11
NUT_AND_SEED,FAQ,item_weight,3
NUT_AND_SEED,FAQ,serving_recommendation,1
PANTS,Customer_Search, age_range_description,2
PANTS,Customer_Search, bottoms_size,10
PANTS,Customer_Search, category,1
PANTS,Customer_Search, color,9
PANTS,Customer_Search, fabric_type,10
PANTS,Customer_Search, fit_type,20
PANTS,Customer_Search, gender,4
PANTS,Customer_Search, gender_type,1
PANTS,Customer_Search, inseam_length,1
PANTS,Customer_Search, item_length_description,5
PANTS,Customer_Search, leg_style,10
PANTS,Customer_Search, material,21
PANTS,Customer_Search, occasion_type,5
PANTS,Customer_Search, pant_style,1
PANTS,Customer_Search, pants_form_type,20
PANTS,Customer_Search, pattern_type,4
PANTS,Customer_Search, rise_style,8
PANTS,Customer_Search, style,30
PANTS,Customer_Search, target_gender,36
PANTS,Customer_Search, waist_type,1
PANTS,Customer_Search,Designer,1
PANTS,Customer_Search,age_range_description,2
PANTS,Customer_Search,apparel_type,1
PANTS,Customer_Search,bottom_style,1
PANTS,Customer_Search,bottom_type,1
PANTS,Customer_Search,bottom_wear_type,1
PANTS,Customer_Search,bottoms_fit_type,1
PANTS,Customer_Search,bottoms_size,24
PANTS,Customer_Search,bottoms_style,2
PANTS,Customer_Search,bottoms_type,1
PANTS,Customer_Search,brand,24
PANTS,Customer_Search,category,1
PANTS,Customer_Search,clothing_type,1
PANTS,Customer_Search,color,11
PANTS,Customer_Search,fabric_type,11
PANTS,Customer_Search,fit_type,16
PANTS,Customer_Search,garment_type,1
PANTS,Customer_Search,gender,2
PANTS,Customer_Search,inseam_length,3
PANTS,Customer_Search,item_length_description,5
PANTS,Customer_Search,jeggings_type,1
PANTS,Customer_Search,leg_style,15
PANTS,Customer_Search,leg_style_type,1
PANTS,Customer_Search,lifestyle,2
PANTS,Customer_Search,material,13
PANTS,Customer_Search,occasion_type,8
PANTS,Customer_Search,origin_description,1
PANTS,Customer_Search,pant_style,1
PANTS,Customer_Search,pants_form_type,22
PANTS,Customer_Search,pants_length_type,1
PANTS,Customer_Search,pants_style,1
PANTS,Customer_Search,pants_type,1
PANTS,Customer_Search,pattern_type,3
PANTS,Customer_Search,product_line,1
PANTS,Customer_Search,product_type,1
PANTS,Customer_Search,rise_style,13
PANTS,Customer_Search,style,23
PANTS,Customer_Search,target_audience,8
PANTS,Customer_Search,target_gender,29
PANTS,Customer_Search,target_gender_type,1
PANTS,Customer_Search,women,1
PANTS,FAQ,bottoms_size,3
PANTS,FAQ,fabric_type,12
PANTS,FAQ,fit_type,1
PANTS,FAQ,item_length_description,4
PANTS,FAQ,rise_style,1
PANTS,FAQ,special_feature,2
PERSONAL_FRAGRANCE,Customer_Search, age_range_description,1
PERSONAL_FRAGRANCE,Customer_Search, category,1
PERSONAL_FRAGRANCE,Customer_Search, fragrance_concentration,14
PERSONAL_FRAGRANCE,Customer_Search, fragrance_type,2
PERSONAL_FRAGRANCE,Customer_Search, gender,4
PERSONAL_FRAGRANCE,Customer_Search, gender_recommendation,1
PERSONAL_FRAGRANCE,Customer_Search, item_form,2
PERSONAL_FRAGRANCE,Customer_Search, occasion,1
PERSONAL_FRAGRANCE,Customer_Search, perfume_type,1
PERSONAL_FRAGRANCE,Customer_Search, product_for,1
PERSONAL_FRAGRANCE,Customer_Search, product_line,4
PERSONAL_FRAGRANCE,Customer_Search, scent,10
PERSONAL_FRAGRANCE,Customer_Search, scent_type,2
PERSONAL_FRAGRANCE,Customer_Search, target_audience,2
PERSONAL_FRAGRANCE,Customer_Search, target_gender,39
PERSONAL_FRAGRANCE,Customer_Search, target_gender_description,1
PERSONAL_FRAGRANCE,Customer_Search,brand,60
PERSONAL_FRAGRANCE,Customer_Search,brand name,1
PERSONAL_FRAGRANCE,Customer_Search,brand_name,6
PERSONAL_FRAGRANCE,Customer_Search,designer,1
PERSONAL_FRAGRANCE,Customer_Search,discount_price,1
PERSONAL_FRAGRANCE,Customer_Search,form factor,1
PERSONAL_FRAGRANCE,Customer_Search,fragrance_concentration,8
PERSONAL_FRAGRANCE,Customer_Search,fragrance_gender,1
PERSONAL_FRAGRANCE,Customer_Search,fragrance_type,1
PERSONAL_FRAGRANCE,Customer_Search,gender,2
PERSONAL_FRAGRANCE,Customer_Search,item_form,5
